"","pathway","pval","padj","ES","NES","nMoreExtreme","size","col","method"
"200","protein autophosphorylation (GO:0046777)",0.804878048780488,0.972028286002918,0.491316234350195,0.79336755045945,626,33,"X0","mofa"
"201","protein dephosphorylation (GO:0006470)",0.934139784946237,0.972028286002918,0.429590653663903,0.662072904026666,694,25,"X0","mofa"
"202","protein deubiquitination (GO:0016579)",0.519867549668874,0.972028286002918,-0.601317941519841,-0.966005025678074,156,17,"X0","mofa"
"203","protein localization to cell periphery (GO:1990778)",0.426356589147287,0.972028286002918,-0.588788274158338,-1.03253121649316,109,25,"X0","mofa"
"204","protein localization to membrane (GO:0072657)",0.399141630901288,0.972028286002918,-0.567175427324765,-1.02956026802239,92,30,"X0","mofa"
"205","protein localization to plasma membrane (GO:0072659)",0.352517985611511,0.972028286002918,-0.617842829335884,-1.09293791356457,97,24,"X0","mofa"
"206","protein modification by small protein conjugation (GO:0032446)",0.937007874015748,0.972028286002918,0.419796548493397,0.664020271592434,713,29,"X0","mofa"
"207","protein modification by small protein removal (GO:0070646)",0.565359477124183,0.972028286002918,-0.591423639019672,-0.939256638503846,172,16,"X0","mofa"
"208","protein O-linked glycosylation (GO:0006493)",0.0628571428571429,0.972028286002918,0.878308767681107,1.29031201405908,43,17,"X0","mofa"
"209","protein phosphorylation (GO:0006468)",0.687854710556186,0.972028286002918,0.511852278672862,0.910071320481865,605,83,"X0","mofa"
"210","protein polyubiquitination (GO:0000209)",0.634146341463415,0.972028286002918,-0.496744749600126,-0.883056976834303,155,27,"X0","mofa"
"211","protein stabilization (GO:0050821)",0.549668874172185,0.972028286002918,-0.558146129543036,-0.934401613282945,165,19,"X0","mofa"
"212","protein transport (GO:0015031)",0.332020997375328,0.972028286002918,0.695726262702659,1.10687641507391,252,31,"X0","mofa"
"213","protein ubiquitination (GO:0016567)",0.923664122137405,0.972028286002918,0.419997228049089,0.687055301898842,725,39,"X0","mofa"
"214","protein-containing complex assembly (GO:0065003)",0.676348547717842,0.972028286002918,-0.47802772557513,-0.849427873786863,162,28,"X0","mofa"
"215","protein-containing complex subunit organization (GO:0043933)",0.897988505747126,0.972028286002918,0.464690788011977,0.678930319587747,624,16,"X0","mofa"
"216","proteolysis (GO:0006508)",0.865979381443299,0.972028286002918,-0.424108118469543,-0.744388458707656,251,23,"X0","mofa"
"217","receptor-mediated endocytosis (GO:0006898)",0.796322489391796,0.972028286002918,0.540175159541091,0.815868771713104,562,22,"X0","mofa"
"218","regulated exocytosis (GO:0045055)",0.188556566970091,0.972028286002918,0.756228309995838,1.20226626113755,144,30,"X0","mofa"
"219","regulation of anatomical structure morphogenesis (GO:0022603)",0.870666666666667,0.972028286002918,0.479003508336456,0.745058572500415,652,26,"X0","mofa"
"220","regulation of angiogenesis (GO:0045765)",0.295833333333333,0.972028286002918,-0.611297020074683,-1.12765658978386,70,31,"X0","mofa"
"221","regulation of apoptotic process (GO:0042981)",0.73854748603352,0.972028286002918,0.48756171110292,0.87758713473951,660,92,"X0","mofa"
"222","regulation of autophagy (GO:0010506)",0.137980085348506,0.972028286002918,0.818553299768976,1.22908868163128,96,21,"X0","mofa"
"223","regulation of canonical Wnt signaling pathway (GO:0060828)",0.826972010178117,0.972028286002918,0.475045499031914,0.771723194128069,649,35,"X0","mofa"
"224","regulation of cation channel activity (GO:2001257)",0.588401697312588,0.972028286002918,0.643064927458163,0.971271231618265,415,22,"X0","mofa"
"225","regulation of cell adhesion (GO:0030155)",0.679558011049724,0.972028286002918,0.588248781171781,0.898550799608476,491,24,"X0","mofa"
"226","regulation of cell cycle (GO:0051726)",0.542600896860987,0.972028286002918,-0.505116483585997,-0.933036776342017,120,33,"X0","mofa"
"227","regulation of cell differentiation (GO:0045595)",0.266187050359712,0.972028286002918,-0.659616913530008,-1.16683450708703,73,24,"X0","mofa"
"228","regulation of cell growth (GO:0001558)",0.241333333333333,0.972028286002918,0.745932850606111,1.16024967496351,180,26,"X0","mofa"
"229","regulation of cell migration (GO:0030334)",0.698973774230331,0.972028286002918,0.507159381618182,0.894356995407189,612,77,"X0","mofa"
"230","regulation of cell motility (GO:2000145)",0.196610169491525,0.972028286002918,-0.714180260817966,-1.24148973512757,57,22,"X0","mofa"
"231","regulation of cell population proliferation (GO:0042127)",0.77,0.972028286002918,-0.386004549562475,-0.920431246925111,76,114,"X0","mofa"
"232","regulation of cellular component organization (GO:0051128)",0.601156069364162,0.972028286002918,0.650352359286099,0.96783090656761,415,20,"X0","mofa"
"233","regulation of cellular macromolecule biosynthetic process (GO:2000112)",0.672897196261682,0.972028286002918,-0.443382723044074,-0.884206087684608,143,44,"X0","mofa"
"234","regulation of cellular response to stress (GO:0080135)",0.862857142857143,0.972028286002918,0.484668623684146,0.71202038621137,603,17,"X0","mofa"
"235","regulation of cytokine production (GO:0001817)",0.570866141732283,0.972028286002918,0.611391526696581,0.967078860136846,434,29,"X0","mofa"
"236","regulation of cytoskeleton organization (GO:0051493)",0.0531609195402299,0.958441558441558,0.890433060523328,1.30095542659438,36,16,"X0","mofa"
"237","regulation of cytosolic calcium ion concentration (GO:0051480)",0.462857142857143,0.972028286002918,0.70702928122711,1.04801809302589,323,19,"X0","mofa"
"238","regulation of epidermal growth factor receptor signaling pathway (GO:0042058)",0.955414012738854,0.973580129726309,-0.393199152732987,-0.619428780039685,299,15,"X0","mofa"
"239","regulation of epithelial cell proliferation (GO:0050678)",0.915714285714286,0.972028286002918,0.446287419857762,0.661524639954108,640,19,"X0","mofa"
"240","regulation of epithelial to mesenchymal transition (GO:0010717)",0.463576158940397,0.972028286002918,-0.635656168807812,-1.02116868843062,139,17,"X0","mofa"
"241","regulation of ERK1 and ERK2 cascade (GO:0070372)",0.041044776119403,0.958441558441558,0.789338120535037,1.32031673568618,32,46,"X0","mofa"
"242","regulation of G protein-coupled receptor signaling pathway (GO:0008277)",0.650862068965517,0.972028286002918,0.627563134321056,0.91689280342502,452,16,"X0","mofa"
"243","regulation of gene expression (GO:0010468)",0.603314917127072,0.972028286002918,0.511713460798971,0.939991375697297,545,119,"X0","mofa"
"244","regulation of GTPase activity (GO:0043087)",0.199745547073791,0.972028286002918,0.733117530787768,1.19096760980533,156,35,"X0","mofa"
"245","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)",0.92741935483871,0.972028286002918,0.434807707959084,0.67011327980816,689,25,"X0","mofa"
"246","regulation of immune response (GO:0050776)",0.604621309370988,0.972028286002918,0.584345689311118,0.943589638887975,470,33,"X0","mofa"
"247","regulation of inflammatory response (GO:0050727)",0.0214592274678112,0.958441558441558,-0.848482400790257,-1.54020030820146,4,30,"X0","mofa"
"248","regulation of inflammatory response to antigenic stimulus (GO:0002861)",0.832857142857143,0.972028286002918,0.511803419560094,0.758637948969477,582,19,"X0","mofa"
"249","regulation of insulin secretion (GO:0050796)",0.0784883720930233,0.972028286002918,0.881228111917625,1.27439421557651,53,15,"X0","mofa"
"250","regulation of interferon-gamma production (GO:0032649)",0.820441988950276,0.972028286002918,0.518149381491423,0.791473872888136,593,24,"X0","mofa"
"251","regulation of interleukin-2 production (GO:0032663)",0.923566878980892,0.972028286002918,-0.420084574015226,-0.661782899040087,289,15,"X0","mofa"
"252","regulation of interleukin-6 production (GO:0032675)",0.854285714285714,0.972028286002918,0.490718494848932,0.727384105353504,597,19,"X0","mofa"
"253","regulation of interleukin-8 production (GO:0032677)",0.68,0.972028286002918,0.613620802419363,0.909560212381057,475,19,"X0","mofa"
"254","regulation of intracellular signal transduction (GO:1902531)",0.243087557603687,0.972028286002918,0.647666659900831,1.13810985786253,210,73,"X0","mofa"
"255","regulation of JNK cascade (GO:0046328)",0.470588235294118,0.972028286002918,-0.638591782396445,-1.01416570346102,143,16,"X0","mofa"
"256","regulation of kinase activity (GO:0043549)",0.530239099859353,0.972028286002918,0.65944219833943,1.00203826859731,376,23,"X0","mofa"
"257","regulation of macromolecule metabolic process (GO:0060255)",0.660056657223796,0.972028286002918,0.624113032706972,0.92377510243694,465,18,"X0","mofa"
"258","regulation of MAP kinase activity (GO:0043405)",0.32,0.972028286002918,0.763116928083394,1.13115590677897,223,19,"X0","mofa"
"259","regulation of MAPK cascade (GO:0043408)",0.386215864759428,0.972028286002918,0.679880794488887,1.08088751770465,296,30,"X0","mofa"
"260","regulation of neuron projection development (GO:0010975)",0.201051248357424,0.972028286002918,0.759960152457392,1.19632906597883,152,28,"X0","mofa"
"261","regulation of nucleic acid-templated transcription (GO:1903506)",0.650943396226415,0.972028286002918,-0.453902613504205,-0.896275420658936,137,42,"X0","mofa"
"262","regulation of osteoblast differentiation (GO:0045667)",0.975920679886686,0.97912041982074,0.394019713655372,0.583204615621383,688,18,"X0","mofa"
"263","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)",0.321220930232558,0.972028286002918,0.783510284114373,1.13307889344025,220,15,"X0","mofa"
"264","regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)",0.551428571428571,0.972028286002918,0.675547349469365,1.001352933659,385,19,"X0","mofa"
"265","regulation of programmed cell death (GO:0043067)",0.261290322580645,0.972028286002918,-0.689929652205931,-1.1746100245606,80,20,"X0","mofa"
"266","regulation of protein kinase activity (GO:0045859)",0.849217638691323,0.972028286002918,0.49878270977899,0.748941068780446,596,21,"X0","mofa"
"267","regulation of protein kinase B signaling (GO:0051896)",0.828863346104725,0.972028286002918,0.479684063541019,0.779330357722998,648,36,"X0","mofa"
"268","regulation of protein localization to plasma membrane (GO:1903076)",0.544585987261146,0.972028286002918,-0.598961689761631,-0.943578098276074,170,15,"X0","mofa"
"269","regulation of protein phosphorylation (GO:0001932)",0.284810126582278,0.972028286002918,0.686580710469359,1.13078473185809,224,41,"X0","mofa"
"270","regulation of protein secretion (GO:0050708)",0.499292786421499,0.972028286002918,0.672566991758228,1.01583050565808,352,22,"X0","mofa"
"271","regulation of protein ubiquitination (GO:0031396)",0.313725490196078,0.972028286002918,-0.725242131227199,-1.1517775775871,95,16,"X0","mofa"
"272","regulation of protein-containing complex assembly (GO:0043254)",0.887931034482759,0.972028286002918,0.470058993770768,0.686773465493481,617,16,"X0","mofa"
"273","regulation of response to external stimulus (GO:0032101)",0.0445859872611465,0.958441558441558,-0.886881213895911,-1.39715394742144,13,15,"X0","mofa"
"274","regulation of signal transduction (GO:0009966)",0.8875,0.972028286002918,-0.4006284641897,-0.724198566622502,212,29,"X0","mofa"
"275","regulation of signal transduction by p53 class mediator (GO:1901796)",0.984076433121019,0.984076433121019,-0.346689391345584,-0.546159332341511,308,15,"X0","mofa"
"276","regulation of small GTPase mediated signal transduction (GO:0051056)",0.350529100529101,0.972028286002918,0.699948922312007,1.09778790551233,264,27,"X0","mofa"
"277","regulation of smooth muscle cell proliferation (GO:0048660)",0.19281045751634,0.972028286002918,-0.797480560330166,-1.26650147364664,58,16,"X0","mofa"
"278","regulation of T cell proliferation (GO:0042129)",0.623546511627907,0.972028286002918,0.667091254259122,0.964718696773684,428,15,"X0","mofa"
"279","regulation of transcription by RNA polymerase II (GO:0006357)",0.802072538860104,0.972028286002918,0.457555080709055,0.863030716796717,773,199,"X0","mofa"
"280","regulation of transcription, DNA-templated (GO:0006355)",0.672216441207076,0.972028286002918,0.492592224242691,0.927195074003424,645,190,"X0","mofa"
"281","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)",0.64968152866242,0.972028286002918,-0.555587850376412,-0.875248845200932,203,15,"X0","mofa"
"282","regulation of translation (GO:0006417)",0.27,0.972028286002918,0.781836211623091,1.15890319866486,188,19,"X0","mofa"
"283","regulation of tumor necrosis factor production (GO:0032680)",0.221854304635762,0.972028286002918,-0.730195024595346,-1.22243149755724,66,19,"X0","mofa"
"284","regulation of Wnt signaling pathway (GO:0030111)",0.593023255813954,0.972028286002918,-0.517336454073749,-0.907229409458958,152,25,"X0","mofa"
"285","response to calcium ion (GO:0051592)",0.400849858356941,0.972028286002918,0.73828643282114,1.09276779904605,282,18,"X0","mofa"
"286","response to cytokine (GO:0034097)",0.47700394218134,0.972028286002918,0.651776029147912,1.02602564839296,362,28,"X0","mofa"
"287","response to interferon-gamma (GO:0034341)",0.0359195402298851,0.958441558441558,0.901257791692151,1.31677075666223,24,16,"X0","mofa"
"288","response to lipid (GO:0033993)",0.906451612903226,0.972028286002918,-0.424321148468882,-0.72240970225157,280,20,"X0","mofa"
"289","response to lipopolysaccharide (GO:0032496)",0.917989417989418,0.972028286002918,0.435759998308969,0.683438520441671,693,27,"X0","mofa"
"290","response to metal ion (GO:0010038)",0.723796033994334,0.972028286002918,0.585957104972946,0.867298960770425,510,18,"X0","mofa"
"291","response to tumor necrosis factor (GO:0034612)",0.308781869688385,0.972028286002918,0.773040555382444,1.14420879041571,217,18,"X0","mofa"
"292","sensory perception of sound (GO:0007605)",0.43312101910828,0.972028286002918,-0.661990410582401,-1.04287079352759,135,15,"X0","mofa"
"293","skeletal system development (GO:0001501)",0.30510752688172,0.972028286002918,0.725019941064651,1.11738012399465,226,25,"X0","mofa"
"294","sphingolipid metabolic process (GO:0006665)",0.69,0.972028286002918,0.608490338115759,0.901955407942876,482,19,"X0","mofa"
"295","sulfur compound biosynthetic process (GO:0044272)",0.604885057471264,0.972028286002918,0.659585440554086,0.963678569714339,420,16,"X0","mofa"
"296","supramolecular fiber organization (GO:0097435)",0.100250626566416,0.972028286002918,0.755302066111596,1.25913989866925,79,45,"X0","mofa"
"297","synapse organization (GO:0050808)",0.773809523809524,0.972028286002918,-0.439222663590968,-0.774697764159998,194,26,"X0","mofa"
"298","T cell activation (GO:0042110)",0.722383720930233,0.972028286002918,0.595765846448302,0.861570957943672,496,15,"X0","mofa"
"299","T cell receptor signaling pathway (GO:0050852)",0.788,0.972028286002918,0.525803053347692,0.817852198419431,590,26,"X0","mofa"
